Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Gender,Country,Clicked on Ad,month,day,hour
80.31,31.0,56180.93,207.17,353,58,0,22,0,6,14,5
69.86,33.0,49101.67,120.75,115,469,1,133,0,6,2,4
49.21,30.0,48918.55,140.46,85,497,0,29,0,6,17,1
54.88,43.0,32635.7,167.86,411,60,1,136,1,3,2,21
86.06,32.0,55424.24,172.83,161,234,0,201,0,3,27,22
89.05,25.0,50671.6,141.89,388,117,1,81,0,3,27,2
82.07,33.0,74535.94,162.03,370,407,0,106,0,1,20,5
80.51,48.0,62784.85,212.38,180,108,1,187,1,6,16,1
37.0,30.0,33293.78,228.81,484,218,0,75,1,6,20,10
83.47,34.0,59785.94,160.03,45,333,0,188,0,2,10,0
66.12,37.0,67132.46,181.25,40,429,0,62,0,0,7,22
84.98,32.0,69481.85,178.92,35,353,1,161,1,5,8,21
51.38,28.0,71222.4,180.88,227,379,0,62,0,3,23,7
37.0,25.0,50671.6,178.85,335,41,1,64,0,2,17,13
47.64,29.0,64267.88,129.33,198,257,0,162,1,1,2,19
40.04,23.0,60514.05,172.81,481,136,1,44,0,1,14,16
44.4,30.0,57877.15,172.83,462,184,0,12,0,1,16,13
55.6,24.0,52252.91,172.83,35,234,1,2,0,2,29,14
56.16,30.0,57877.15,172.83,484,184,0,20,0,5,28,10
41.73,23.0,32252.38,217.37,463,479,1,53,0,0,4,16
55.6,54.0,50333.72,161.16,22,506,0,9,1,0,15,23
55.6,39.0,19991.72,258.62,548,163,0,146,1,1,2,7
39.36,23.0,59785.94,204.22,482,284,0,158,0,5,12,22
70.29,24.0,52252.91,182.2,263,494,0,49,1,4,23,13
80.51,55.0,57014.84,187.76,180,136,0,128,1,3,20,9
55.6,35.0,73889.99,236.87,302,516,0,125,0,6,17,1
89.05,44.0,57846.68,163.48,178,515,1,187,1,6,5,23
44.4,53.0,57877.15,111.94,35,284,1,20,1,3,21,0
88.04,26.0,56694.12,190.17,410,285,0,185,1,4,24,20
43.49,27.0,36884.23,171.07,95,167,1,176,0,2,8,14
55.6,54.0,53188.69,240.63,341,512,0,139,1,0,7,9
54.88,43.0,39616.0,120.75,48,467,1,200,0,2,23,6
82.07,22.0,54774.77,187.76,350,41,0,10,0,2,3,14
71.84,31.0,56180.93,207.17,90,269,0,107,0,6,8,11
80.31,28.0,71222.4,217.37,227,420,0,62,0,1,28,23
59.59,34.0,59785.94,168.34,45,284,0,188,1,1,26,8
86.06,35.0,73889.99,221.18,488,9,1,133,0,2,17,13
52.68,32.0,55424.24,178.92,35,234,1,99,0,2,30,20
40.04,26.0,35521.88,131.68,387,406,1,196,0,0,4,16
61.22,45.0,59610.81,137.24,122,515,1,21,1,2,4,12
66.12,28.0,53431.35,230.52,47,506,0,102,1,4,7,22
60.72,28.0,67669.06,217.37,437,177,0,163,0,6,20,10
46.61,40.0,27086.4,158.42,94,415,1,59,1,0,16,18
43.49,47.0,73049.3,195.69,445,511,1,0,0,2,10,0
65.07,34.0,34191.23,160.03,45,242,1,50,0,2,10,0
80.3,52.0,33951.63,186.37,433,421,0,40,1,3,3,8
81.58,41.0,50628.31,255.57,300,255,1,187,1,4,12,11
80.47,48.0,66291.67,156.97,180,136,1,136,1,0,14,22
82.7,25.0,50723.67,158.29,213,258,1,206,0,2,17,13
70.09,45.0,74903.41,124.67,426,515,0,178,1,2,4,12
46.61,41.0,70492.6,234.26,300,76,1,197,1,4,30,23
67.71,49.0,45632.51,113.8,450,464,0,128,1,3,3,20
52.84,42.0,60514.05,199.43,372,458,1,44,1,4,18,14
72.07,25.0,50671.6,141.89,319,283,1,81,0,4,23,9
35.61,30.0,54324.73,140.15,65,209,0,28,1,6,20,10
39.96,45.0,59886.58,174.88,132,75,0,185,1,2,13,4
51.24,36.0,29398.61,140.46,540,316,0,191,1,0,4,11
46.61,45.0,67575.12,174.88,426,515,0,178,1,2,4,12
62.42,43.0,27241.11,198.45,153,508,1,187,1,3,2,21
45.7,45.0,60315.19,110.66,122,501,1,21,1,0,16,9
60.23,41.0,50628.31,126.39,400,248,1,187,1,4,12,11
78.84,36.0,59240.24,176.7,511,477,0,192,0,1,25,19
85.62,24.0,52252.91,182.2,247,64,0,2,0,3,27,22
39.3,32.0,55424.24,172.83,161,262,0,56,0,3,27,22
62.14,42.0,66025.11,243.61,212,207,1,44,1,3,0,9
49.21,30.0,54286.1,222.11,462,329,0,149,0,3,23,7
70.29,32.0,69481.85,178.92,35,242,1,168,0,0,8,3
65.77,26.0,46033.73,180.47,245,450,0,163,1,1,14,16
40.47,36.0,76003.47,140.46,511,104,0,122,0,1,25,19
65.56,52.0,58966.22,229.12,363,336,0,42,1,0,4,16
81.58,43.0,57846.68,121.28,411,308,0,14,1,3,16,21
47.64,29.0,69718.19,186.37,433,86,0,17,1,3,3,8
55.6,24.0,52252.91,167.22,410,494,0,49,1,0,11,21
40.04,23.0,55121.65,172.81,186,333,0,163,0,1,14,16
59.05,48.0,52736.33,212.38,180,27,1,187,1,6,16,1
83.86,50.0,41547.62,178.92,82,395,1,105,0,0,17,2
41.73,26.0,74903.41,228.78,389,75,1,1,0,2,10,6
55.6,39.0,42993.48,221.18,489,260,1,105,1,4,7,22
90.75,34.0,59785.94,160.03,45,124,0,188,0,2,10,0
65.59,39.0,37334.78,221.79,311,115,1,105,0,3,6,15
46.61,34.0,34191.23,140.67,482,511,1,135,1,2,3,10
55.6,29.0,53673.08,208.05,242,427,0,27,0,2,8,0
33.33,45.0,59886.58,137.24,122,515,1,21,1,2,4,12
74.59,51.0,60953.93,215.18,302,516,0,114,0,6,2,9
56.39,46.0,40468.53,153.76,59,63,0,44,1,3,14,15
89.05,50.0,57868.44,163.48,153,517,1,187,1,3,2,21
84.59,28.0,71222.4,180.88,222,149,0,66,0,6,8,16
39.36,31.0,56180.93,207.17,437,269,0,166,0,5,20,14
80.31,42.0,43241.19,238.58,186,136,0,44,1,6,18,12
40.04,34.0,59785.94,160.03,45,50,0,188,0,2,10,0
69.88,34.0,34191.23,160.03,45,284,1,82,1,1,26,8
67.91,31.0,57739.03,207.17,152,344,1,81,0,0,7,19
39.96,26.0,67575.12,131.68,369,406,0,1,0,5,28,13
56.3,37.0,32252.38,217.37,397,327,0,41,0,4,29,18
49.21,30.0,74535.94,140.46,85,411,0,149,0,3,12,13
41.73,31.0,61840.26,207.17,301,460,1,41,0,0,13,16
80.3,49.0,39031.89,195.69,450,464,1,9,1,3,3,20
43.49,37.0,23936.86,251.08,514,167,1,184,0,2,22,21
82.73,51.0,74535.94,120.37,553,379,0,200,1,3,14,10
46.2,34.0,59785.94,160.03,45,284,0,188,1,1,26,8
55.79,24.0,58019.64,182.2,101,366,0,149,0,1,28,12
55.6,32.0,70505.06,172.83,161,234,0,96,0,3,27,22
54.47,35.0,25603.93,225.58,359,16,0,149,0,0,4,20
64.24,30.0,74535.94,140.46,58,379,0,149,0,3,12,13
61.22,28.0,67669.06,217.37,227,379,0,62,0,1,25,22
56.39,40.0,73882.91,221.98,471,415,1,148,1,3,27,18
80.91,32.0,55424.24,172.83,161,234,1,99,0,3,27,22
61.22,45.0,59610.81,137.24,122,515,1,176,1,6,9,17
70.39,35.0,36884.23,150.99,165,256,1,192,0,6,2,4
73.72,35.0,51119.93,226.54,331,185,1,119,1,0,0,15
65.59,39.0,65953.76,144.27,243,233,1,18,0,6,7,3
82.07,43.0,68787.09,121.28,411,355,0,57,1,3,16,21
65.59,54.0,67132.46,217.37,164,379,0,119,1,2,30,20
41.73,31.0,61840.26,207.17,241,460,1,44,1,5,15,2
74.54,41.0,64828.0,156.3,118,105,0,167,0,6,5,5
55.6,39.0,52416.18,182.2,222,105,0,38,0,5,10,6
68.94,31.0,56180.93,207.17,403,75,0,72,0,5,20,14
82.07,22.0,48335.2,176.98,350,359,0,25,0,1,18,20
71.28,54.0,48867.36,135.24,546,71,0,125,1,5,10,6
59.05,50.0,43974.49,123.13,180,227,0,197,1,5,2,3
37.45,31.0,58235.21,207.17,203,344,0,44,0,3,11,3
84.73,30.0,54324.73,174.88,484,285,0,197,1,6,20,10
37.0,30.0,57877.15,244.91,232,411,1,20,0,4,7,10
79.54,44.0,48335.2,122.31,190,143,0,118,1,3,19,21
40.04,23.0,25739.09,172.81,278,136,0,62,0,1,14,16
51.56,46.0,66504.16,130.86,59,381,0,9,1,3,14,15
71.28,54.0,38609.2,182.2,161,129,0,28,1,2,30,20
66.12,37.0,53058.91,110.84,97,372,0,9,0,4,29,18
71.84,31.0,27262.51,143.04,72,118,0,44,1,3,14,15
70.29,32.0,69481.85,178.92,35,353,1,161,1,0,8,3
55.6,24.0,52252.91,182.2,97,477,0,2,0,0,30,5
54.39,34.0,34191.23,168.34,45,182,1,50,0,2,10,0
60.53,22.0,67058.72,136.21,79,105,0,151,0,4,22,8
83.71,26.0,56694.12,131.68,410,75,0,185,1,6,4,18
74.06,31.0,56180.93,207.17,24,269,0,189,0,1,25,22
59.05,21.0,64011.26,139.34,180,132,0,14,1,1,18,20
80.3,49.0,45632.51,113.8,450,464,0,128,1,1,4,16
55.6,54.0,62729.4,182.2,546,234,1,168,0,2,30,20
56.01,29.0,69718.19,158.56,104,100,1,53,1,0,13,0
77.14,33.0,60953.93,125.27,337,64,0,84,0,2,8,0
51.87,49.0,45632.51,195.69,2,464,0,128,1,3,3,20
59.22,40.0,27086.4,221.98,342,519,1,155,1,3,21,0
74.54,45.0,67575.12,174.88,426,112,0,118,1,2,4,12
74.58,40.0,38067.08,129.33,97,86,0,198,1,1,26,12
69.62,34.0,59785.94,160.03,45,182,1,126,0,2,10,0
80.3,49.0,45632.51,113.8,450,464,0,128,1,3,3,20
55.6,39.0,65953.76,141.89,308,318,1,60,0,0,13,16
54.88,48.0,52736.33,123.13,42,27,0,185,1,0,14,22
79.52,49.0,64564.07,187.76,388,484,1,180,1,5,23,8
55.6,35.0,42993.48,221.18,488,512,1,125,0,2,17,13
39.3,45.0,57195.96,124.67,426,112,0,178,1,2,29,16
85.61,22.0,31215.88,157.04,79,418,0,51,0,0,6,23
39.36,42.0,62161.26,238.58,212,207,0,39,1,3,5,11
35.33,29.0,53431.35,158.56,225,300,1,118,1,2,23,2
73.38,29.0,61172.07,196.61,350,100,0,162,0,3,16,21
55.6,54.0,47258.59,108.03,348,506,0,44,1,0,7,9
84.73,51.0,51868.85,183.82,553,285,0,191,1,6,20,10
78.36,34.0,59785.94,234.75,11,518,0,24,1,6,18,12
41.73,28.0,71222.4,182.65,119,121,0,205,0,1,25,1
49.58,28.0,67132.46,172.81,128,136,0,86,0,0,11,3
47.53,32.0,42995.8,182.2,355,218,0,161,1,6,20,10
51.3,26.0,51463.17,131.68,34,406,0,29,0,4,14,13
51.87,37.0,42650.32,195.69,233,464,1,9,1,0,11,10
55.6,35.0,73889.99,219.91,302,516,0,192,0,6,11,10
59.59,34.0,34191.23,231.94,238,284,1,126,1,2,4,20
34.3,34.0,40183.75,183.82,45,497,1,82,1,1,26,8
59.59,43.0,55642.32,157.04,153,355,1,136,1,3,2,21
37.0,52.0,27241.11,178.92,363,268,1,118,1,1,5,17
69.15,27.0,56180.93,239.32,59,200,0,52,0,6,2,4
55.6,39.0,75044.35,204.79,222,389,0,29,0,0,2,7
80.47,25.0,63879.72,140.46,145,203,0,81,1,6,7,17
74.59,42.0,65816.38,243.61,212,436,1,44,1,3,5,11
44.4,53.0,37345.34,182.2,462,379,1,20,1,5,24,17
54.08,36.0,32549.95,115.26,7,519,1,60,0,1,5,23
41.73,31.0,56180.93,207.17,227,269,0,41,0,5,20,14
78.7,33.0,68094.85,215.18,459,279,1,200,0,2,23,6
70.58,27.0,39193.45,193.29,175,425,1,75,1,3,26,4
71.84,39.0,39840.55,124.44,147,360,0,98,1,6,7,17
71.28,54.0,53188.69,161.16,150,209,1,119,1,0,16,18
39.36,42.0,60514.05,238.58,212,207,0,194,1,3,5,11
66.03,32.0,70505.06,172.83,355,218,0,161,1,5,8,21
83.71,38.0,70582.55,231.37,419,436,1,203,1,2,23,2
66.18,28.0,71222.4,217.37,311,479,0,205,0,4,27,12
50.19,36.0,29398.61,140.46,511,294,0,80,0,6,5,5
55.6,35.0,25603.93,236.87,421,497,0,157,1,5,10,6
83.71,38.0,70582.55,206.98,149,436,1,57,0,3,0,7
59.22,37.0,53058.91,139.32,97,221,0,179,0,3,6,20
40.04,21.0,41521.28,187.76,300,355,1,136,1,1,11,10
88.12,26.0,53549.94,131.68,318,406,1,59,0,0,7,19
55.6,39.0,48335.2,124.44,325,272,0,61,1,0,13,14
60.83,32.0,55424.24,178.92,35,353,1,161,1,5,8,21
41.16,30.0,58677.69,228.81,484,389,0,149,0,0,4,20
59.05,22.0,63363.04,139.34,1,481,1,25,0,0,28,7
81.75,33.0,43974.49,137.43,459,418,1,200,0,2,23,6
44.96,33.0,55984.89,204.27,82,439,1,200,1,2,23,6
76.56,38.0,60514.05,146.8,19,384,0,13,0,3,5,11
69.15,46.0,54286.1,191.82,20,200,0,9,1,3,5,14
74.63,39.0,74623.27,204.79,222,461,0,29,0,3,6,15
81.75,29.0,69646.35,200.71,20,516,0,27,0,5,18,22
57.86,40.0,57330.43,140.46,484,475,0,49,1,5,15,2
39.96,35.0,54429.17,131.72,102,117,0,1,0,3,6,15
79.6,42.0,43241.19,199.43,212,136,1,44,1,3,5,11
85.56,45.0,67575.12,174.88,426,515,0,161,1,2,4,12
49.21,29.0,69718.19,158.56,363,337,0,10,0,0,4,16
83.47,43.0,43241.88,168.34,450,464,0,40,1,4,7,12
55.6,35.0,73889.99,182.2,429,516,1,133,0,0,25,2
55.6,24.0,52252.91,182.2,161,234,0,2,0,2,2,22
56.39,54.0,54286.1,218.61,22,23,0,22,1,2,30,20
61.09,26.0,51463.17,202.18,172,432,0,29,0,4,14,13
60.39,31.0,57739.03,207.17,301,269,1,166,0,5,20,14
55.6,35.0,25603.93,236.87,302,516,0,192,0,4,11,4
37.0,30.0,57877.15,172.83,484,379,0,20,0,5,28,10
62.14,35.0,53898.89,137.63,488,512,1,18,1,2,17,13
83.71,38.0,57868.44,108.15,334,436,1,203,1,3,16,19
82.07,41.0,63363.04,187.76,464,69,0,12,1,3,20,9
56.16,29.0,69718.19,123.51,57,512,0,191,1,3,21,22
39.96,45.0,59886.58,141.89,122,225,1,81,0,0,4,17
54.88,43.0,68787.09,165.56,100,207,0,29,0,3,27,22
42.04,49.0,39031.89,195.69,450,464,0,128,1,1,4,16
55.6,39.0,65953.76,128.62,488,144,1,125,0,3,6,15
51.24,39.0,48335.2,124.44,47,272,0,104,1,4,7,22
70.96,41.0,59243.46,109.29,144,238,1,148,0,1,27,23
55.6,24.0,52252.91,230.18,509,298,1,116,1,1,13,14
54.39,23.0,61617.98,211.38,189,136,1,45,1,2,8,3
70.09,45.0,74903.41,158.42,122,515,0,178,1,2,4,12
66.12,37.0,39031.89,122.02,450,464,0,17,0,3,3,20
76.58,29.0,53431.35,233.04,57,257,0,17,1,3,20,16
82.07,48.0,53922.43,196.77,193,69,0,184,1,3,20,9
39.76,34.0,20592.99,168.34,45,281,1,126,0,2,10,0
46.31,31.0,61840.26,207.17,437,307,1,3,0,6,8,11
55.6,39.0,65953.76,154.74,47,260,1,30,1,5,19,14
56.34,40.0,37345.34,210.87,437,109,1,59,0,4,7,10
86.06,32.0,69481.85,178.92,35,234,1,66,0,2,30,20
65.59,40.0,72203.96,132.63,309,56,1,155,0,6,7,3
71.84,32.0,69481.85,182.2,355,347,0,100,1,3,5,21
54.88,43.0,57868.44,136.4,411,359,0,14,1,4,3,5
65.56,29.0,66504.16,167.22,363,268,0,9,1,0,0,15
82.07,38.0,57868.44,130.83,542,436,0,98,1,3,21,2
44.46,33.0,49101.67,120.75,220,418,1,200,1,2,23,6
40.42,25.0,50671.6,241.03,224,258,1,81,0,3,6,15
80.3,49.0,45632.51,113.8,450,464,0,128,1,1,4,16
59.59,44.0,52563.22,157.04,178,359,0,14,0,4,8,21
89.05,41.0,51510.18,158.42,467,248,1,80,1,4,30,23
73.19,33.0,40468.53,162.03,459,33,0,29,0,5,16,20
60.72,28.0,61172.07,172.81,40,136,0,62,0,1,14,16
66.18,31.0,61840.26,207.17,437,335,1,166,0,5,20,14
42.32,28.0,52011.0,207.17,222,149,0,205,0,4,5,21
50.63,35.0,63976.44,119.2,400,345,1,41,0,3,6,15
80.3,49.0,39031.89,195.69,233,336,1,9,1,3,3,20
82.07,48.0,53922.43,201.15,5,66,0,185,1,0,14,22
74.87,29.0,53431.35,195.69,233,241,1,53,0,6,7,3
56.39,52.0,33951.63,191.82,98,418,1,26,0,0,29,16
63.45,39.0,61840.26,229.88,241,460,1,105,0,4,18,11
57.51,31.0,66348.95,207.17,403,75,0,100,0,3,14,15
76.58,43.0,73538.09,157.04,153,355,1,187,1,3,2,21
71.84,31.0,61840.26,207.17,353,501,1,21,0,4,17,3
65.07,23.0,34191.23,231.94,508,303,1,126,0,2,10,0
45.99,33.0,41547.62,204.02,153,281,1,200,0,1,8,7
80.51,55.0,43974.49,123.13,480,321,0,185,1,3,3,7
56.39,27.0,69646.35,181.02,165,229,1,13,0,6,2,4
55.6,39.0,48335.2,140.46,222,461,0,175,0,0,19,2
60.83,39.0,38067.08,124.44,4,67,0,163,1,4,5,21
55.6,39.0,56180.93,212.87,72,269,0,163,0,5,1,21
60.23,44.0,31092.93,167.86,300,508,1,172,0,1,5,17
44.72,48.0,62784.85,187.76,180,321,1,187,1,0,14,22
59.51,40.0,31265.75,136.18,437,435,1,20,0,0,16,18
55.6,24.0,52252.91,182.2,506,477,0,2,0,0,30,5
46.13,31.0,57739.03,154.74,437,344,1,166,0,6,8,11
78.64,39.0,49282.87,161.16,323,360,0,3,0,0,22,17
60.23,51.0,73174.19,111.94,281,471,1,183,1,6,20,23
43.49,37.0,19991.72,110.68,207,506,0,103,1,4,7,22
41.73,28.0,32252.38,195.69,233,177,1,105,0,0,4,16
47.64,52.0,33951.63,162.03,459,64,0,154,0,1,24,16
35.61,39.0,22473.08,185.46,315,497,0,143,1,4,2,1
87.35,44.0,56782.18,160.49,19,136,0,41,0,1,25,22
56.39,40.0,62669.59,117.3,471,295,1,147,1,4,29,20
75.55,24.0,52252.91,182.2,509,18,0,161,1,4,23,13
81.58,25.0,50671.6,228.81,80,205,0,62,0,6,7,17
56.39,60.0,66504.16,218.61,363,406,1,9,1,0,4,16
56.39,40.0,40468.53,191.82,173,338,0,42,0,6,2,4
40.42,45.0,48467.68,137.24,122,515,1,53,1,2,4,12
56.3,28.0,67669.06,230.78,256,379,0,66,0,1,28,23
56.39,46.0,33951.63,231.95,316,164,1,56,0,2,2,3
82.7,41.0,59243.46,144.77,122,76,1,81,0,0,7,19
86.63,49.0,56729.78,113.8,371,464,0,9,1,3,3,20
53.92,49.0,39031.89,195.69,307,464,1,9,1,3,3,20
73.72,35.0,37334.78,119.2,488,460,1,172,1,2,17,13
63.45,31.0,59886.58,207.17,224,335,1,166,0,6,8,11
76.2,51.0,66980.27,196.77,553,285,0,96,1,1,16,7
42.04,37.0,62772.42,131.76,233,25,1,42,0,0,11,10
80.47,38.0,70582.55,130.83,470,436,1,203,1,0,22,18
43.84,40.0,41232.89,140.46,177,64,0,59,0,2,30,20
59.22,40.0,44248.52,117.3,471,480,1,104,0,2,3,8
39.36,42.0,44078.24,243.61,212,436,1,44,1,3,5,11
66.08,33.0,68094.85,190.71,115,279,1,133,0,2,1,4
59.59,38.0,53922.43,212.38,180,364,1,79,1,6,16,1
55.6,24.0,61601.05,178.92,396,223,1,168,0,2,17,13
71.28,54.0,40468.53,229.19,345,153,0,59,1,2,30,20
41.73,31.0,59886.58,133.17,152,15,1,205,1,1,27,23
76.27,46.0,64021.55,229.12,59,31,0,17,1,3,3,8
82.07,48.0,52736.33,212.38,215,27,1,187,1,6,16,1
88.12,26.0,74903.41,228.78,440,406,1,162,0,0,7,19
51.87,37.0,23936.86,132.63,101,161,0,86,0,0,7,22
42.04,29.0,69646.35,216.49,168,513,1,88,0,4,2,16
53.54,34.0,20592.99,168.34,45,281,1,126,0,2,10,0
40.04,34.0,34191.23,168.34,45,124,0,188,0,2,10,0
55.6,35.0,73889.99,226.54,343,223,1,172,0,6,1,20
40.04,23.0,56457.01,172.81,321,134,1,44,1,2,8,3
79.52,44.0,57846.68,122.31,350,401,0,25,1,3,3,18
46.61,43.0,60575.99,167.86,411,355,1,187,1,3,2,21
59.05,43.0,73538.09,198.45,300,355,1,136,1,3,2,21
80.51,55.0,57014.84,156.97,344,136,1,185,1,3,20,9
51.87,29.0,69646.35,191.82,233,106,1,6,0,0,4,16
55.6,24.0,52252.91,172.83,201,234,1,2,0,5,6,5
39.96,25.0,50506.44,140.46,145,261,0,25,0,2,7,18
78.7,33.0,56782.18,191.82,459,407,0,68,1,4,11,21
68.01,46.0,66815.54,191.82,342,381,1,176,0,1,8,5
83.71,45.0,59886.58,174.88,122,515,0,176,1,2,4,12
38.37,36.0,59240.24,140.46,511,475,0,80,0,6,5,5
85.56,26.0,46033.73,228.78,246,333,1,196,0,1,7,14
69.62,34.0,59785.94,160.03,182,50,0,24,0,2,10,0
59.05,50.0,43974.49,123.13,396,436,0,157,1,3,3,7
65.07,23.0,25739.09,146.8,481,136,0,44,1,0,13,14
55.6,35.0,25603.93,236.87,302,342,0,1,1,6,17,1
86.06,30.0,50671.6,113.69,175,209,1,20,1,3,26,4
60.83,32.0,70505.06,172.83,506,129,0,163,1,5,8,21
65.77,23.0,25739.09,172.81,189,136,1,44,1,1,14,16
71.03,28.0,53058.91,258.62,29,506,0,185,1,0,19,0
66.12,49.0,45632.51,168.34,508,464,0,31,1,3,3,20
35.33,27.0,39193.45,119.03,490,410,1,206,0,2,22,21
41.73,28.0,71222.4,207.17,222,121,0,62,0,4,5,21
59.51,30.0,57877.15,201.58,462,73,0,29,0,0,16,18
42.04,37.0,74180.05,129.31,548,506,0,128,1,5,19,14
47.64,29.0,69646.35,153.76,363,256,0,27,0,0,4,16
57.24,51.0,39616.0,111.94,153,352,1,20,1,1,27,23
81.98,34.0,59785.94,160.03,45,284,0,24,0,1,26,8
38.37,36.0,59240.24,124.44,222,105,0,133,0,1,25,19
69.42,33.0,45800.48,204.02,1,279,1,200,0,1,2,15
73.72,35.0,73889.99,226.54,343,258,1,20,0,2,17,13
40.19,28.0,71222.4,217.37,227,379,0,41,0,1,25,22
80.31,28.0,71222.4,207.17,227,379,0,41,0,1,25,1
41.73,28.0,67301.39,199.39,311,2,1,105,0,3,7,22
80.51,48.0,43974.49,159.77,215,27,0,23,1,3,7,14
33.33,45.0,74903.41,110.66,122,335,1,118,1,2,4,12
40.04,26.0,51463.17,190.17,157,486,0,166,0,1,18,20
59.59,21.0,41521.28,139.34,180,27,1,43,0,6,2,4
80.46,25.0,50671.6,241.03,474,111,1,81,0,2,10,6
49.21,27.0,50666.5,190.17,59,519,0,157,1,4,27,12
89.05,51.0,74535.94,178.92,153,281,1,112,0,2,5,11
74.54,41.0,63363.04,255.57,467,283,1,81,1,0,22,18
71.84,39.0,38067.08,124.44,264,360,0,189,0,0,2,7
71.84,39.0,48335.2,124.44,47,506,0,103,1,1,16,20
55.6,35.0,25603.93,236.87,548,398,0,2,1,6,0,1
44.4,32.0,70505.06,172.83,506,129,0,12,0,3,27,22
36.73,34.0,34191.23,160.03,45,511,1,157,1,1,26,8
59.51,40.0,72203.96,136.18,437,109,1,74,0,2,17,13
65.65,24.0,57545.56,228.81,137,16,0,149,0,5,10,6
66.08,22.0,40183.75,133.2,508,303,1,158,0,5,12,22
37.51,49.0,73049.3,217.37,437,268,1,53,0,5,15,2
81.75,33.0,61005.87,216.57,459,499,1,200,0,3,17,15
55.6,54.0,53188.69,240.63,348,82,0,59,1,0,15,23
40.04,23.0,42162.9,172.81,234,136,1,196,0,5,12,22
46.61,41.0,48335.2,137.24,455,285,0,96,1,4,18,14
84.98,24.0,61601.05,178.92,35,234,1,2,0,0,17,2
39.96,45.0,59886.58,138.71,122,515,1,118,1,6,9,17
78.79,35.0,51119.93,226.54,488,185,1,157,1,0,4,0
55.6,54.0,53188.69,182.2,546,477,1,168,0,5,12,13
55.6,24.0,52252.91,182.2,396,507,1,168,0,5,12,13
68.01,33.0,74535.94,120.75,166,469,0,133,0,6,2,4
43.49,37.0,23936.86,109.29,311,260,1,162,1,2,14,17
89.05,43.0,51119.93,163.48,411,355,0,14,1,3,16,21
69.17,40.0,46179.97,221.98,471,76,1,187,1,3,20,16
55.6,54.0,42993.48,161.16,348,379,1,44,1,4,30,9
39.96,45.0,31092.93,174.88,426,515,0,118,1,3,19,21
88.12,35.0,64564.07,227.63,388,283,1,187,1,4,30,23
59.51,30.0,58677.69,140.15,462,507,0,29,0,2,8,0
55.6,24.0,52252.91,182.2,228,174,0,2,0,0,11,21
70.03,26.0,46033.73,207.17,318,243,1,21,0,0,15,17
33.33,28.0,70324.8,172.81,222,149,0,163,0,0,14,22
83.97,42.0,57868.44,120.75,212,436,1,105,1,3,5,11
55.6,24.0,52252.91,182.2,509,194,1,2,1,2,17,13
51.24,36.0,29398.61,140.46,511,316,0,191,1,2,11,7
83.71,38.0,57868.44,130.83,334,436,1,203,1,0,14,19
89.05,43.0,32635.7,198.45,153,355,1,187,1,3,2,21
70.29,24.0,50055.33,221.21,38,353,1,146,1,3,20,16
69.88,34.0,34191.23,168.34,45,124,1,61,1,1,23,19
82.79,35.0,25603.93,236.87,548,519,0,157,1,2,22,12
76.56,34.0,34191.23,165.65,45,182,1,50,0,2,10,0
37.45,39.0,58849.77,137.63,291,318,1,60,0,1,5,23
75.84,38.0,71455.62,154.75,123,417,0,203,1,4,18,14
64.38,42.0,57868.44,243.61,212,436,1,81,1,3,5,11
79.52,31.0,50506.44,184.88,80,112,0,100,0,2,7,18
82.07,43.0,52563.22,157.04,411,359,0,14,1,3,16,21
75.84,45.0,74903.41,137.24,122,515,1,21,1,2,4,12
75.42,26.0,66574.0,228.78,437,406,1,46,1,5,19,9
40.04,38.0,71455.62,146.8,123,136,0,24,1,0,13,14
82.07,48.0,52736.33,123.13,180,27,1,187,1,6,16,1
80.3,37.0,23936.86,178.51,397,205,0,75,0,4,12,14
68.18,28.0,71222.4,217.37,227,177,0,48,0,3,23,13
51.24,36.0,61610.05,124.44,511,272,0,49,1,0,2,16
89.05,41.0,50628.31,163.48,411,355,1,187,1,4,30,23
65.56,33.0,53431.35,227.37,459,407,0,68,0,4,11,21
41.16,30.0,48918.55,202.61,343,411,1,20,0,4,7,10
74.63,27.0,58677.69,239.32,525,425,0,55,1,1,26,12
34.78,26.0,56694.12,140.46,217,406,0,1,1,3,17,21
71.84,39.0,37334.78,258.62,489,163,0,162,1,1,2,7
43.49,37.0,58235.21,195.69,233,400,1,9,0,6,20,10
60.72,23.0,61617.98,211.38,40,134,1,196,0,6,20,10
88.12,40.0,57846.68,227.63,390,484,0,25,1,1,26,15
47.74,51.0,39616.0,130.86,153,242,1,85,1,6,20,23
78.51,36.0,32549.95,115.26,517,313,1,60,0,5,19,8
56.39,19.0,69646.35,200.71,363,183,0,27,0,5,11,21
80.51,52.0,58966.22,186.37,82,446,1,9,1,2,23,6
64.75,24.0,51920.49,149.67,447,492,0,146,1,6,18,12
56.39,40.0,62772.42,132.63,35,338,1,84,0,2,16,6
55.6,24.0,52252.91,182.2,21,477,0,149,0,0,11,21
59.05,48.0,52736.33,159.77,64,27,1,79,1,6,16,1
38.37,36.0,59240.24,222.25,511,123,0,93,0,3,11,4
40.47,27.0,36884.23,239.32,204,509,0,192,0,5,16,20
59.51,53.0,50671.6,135.31,284,209,1,139,1,6,20,10
65.77,42.0,57868.44,120.75,212,436,1,44,1,3,14,10
54.08,36.0,50628.31,269.96,150,487,1,168,0,0,2,16
